_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,brand_name
600ed4d90a7214ada200001c,,,2021-01-25T14:25:29.000000Z,2021-01-25T14:25:29.000000Z,2021-01-25T14:25:29.000000Z,2021-01-25T14:25:29.000000Z,2021-01-25T14:25:29.000000Z,250,2021-01-11T00:00:00.000000Z,5,FINISHED,49.95,600ed42e43298911ce45d1fa,P3
600f42050a7214ada200003b,5,All-receipts receipt bonus,2021-01-25T22:11:17.000000Z,2021-01-25T22:11:17.000000Z,2021-01-25T22:11:17.000000Z,2021-01-25T22:11:17.000000Z,2021-01-25T22:11:17.000000Z,5,2021-01-20T06:00:00.000000Z,5,FINISHED,49.95,600f41b2bd196811e68ea219,Jell-O
600ed4520a720f0535000012,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25T14:23:14.000000Z,2021-01-25T14:23:14.000000Z,2021-01-25T14:23:16.000000Z,2021-01-25T14:23:16.000000Z,2021-01-25T14:23:16.000000Z,523.6,2021-01-24T14:23:14.000000Z,4,FINISHED,4.66,600ed42e43298911ce45d1fa,Oscar Mayer
600f012c0a720f0535000025,,,2021-01-25T17:34:36.000000Z,2021-01-25T17:34:36.000000Z,2021-01-25T17:34:37.000000Z,2021-01-25T17:34:37.000000Z,2021-01-25T17:34:37.000000Z,125,2021-01-20T06:00:00.000000Z,5,FINISHED,25,600f008f4329897eac237bd8,All Natural
600f48900a720f0535000042,45,COMPLETE_PARTNER_RECEIPT,2021-01-25T22:39:12.000000Z,2021-01-25T22:39:12.000000Z,2021-01-25T22:39:13.000000Z,2021-01-25T22:39:13.000000Z,2021-01-25T22:39:13.000000Z,50,2021-01-24T22:39:12.000000Z,1,FINISHED,1,600f47f06fd0dc1768a34a12,Heinz
600ed4910a7214ada2000018,5,All-receipts receipt bonus,2021-01-25T14:24:17.000000Z,2021-01-25T14:24:17.000000Z,2021-01-25T14:24:18.000000Z,2021-01-25T14:24:18.000000Z,2021-01-25T14:24:18.000000Z,5,2021-01-20T06:00:00.000000Z,5,FINISHED,25,600ed42e43298911ce45d1fa,
600f48880a7214ada2000044,45,COMPLETE_PARTNER_RECEIPT,2021-01-25T22:39:04.000000Z,2021-01-25T22:39:04.000000Z,2021-01-25T22:39:04.000000Z,2021-01-25T22:39:04.000000Z,2021-01-25T22:39:04.000000Z,50,2021-01-09T22:39:04.000000Z,1,FINISHED,1,600f47f06fd0dc1768a34a12,Capri Sun
600f01310a7214ada2000027,,,2021-01-25T17:34:41.000000Z,2021-01-25T17:34:41.000000Z,2021-01-25T17:34:41.000000Z,2021-01-25T17:34:41.000000Z,2021-01-25T17:34:41.000000Z,250,2021-01-22T06:00:00.000000Z,5,FINISHED,49.95,600f008f4329897eac237bd8,Planters
600f012a0a7214ada2000024,5,All-receipts receipt bonus,2021-01-25T17:34:34.000000Z,2021-01-25T17:34:34.000000Z,2021-01-25T17:34:34.000000Z,2021-01-25T17:34:34.000000Z,2021-01-25T17:34:34.000000Z,5,2021-01-24T17:34:34.000000Z,1,FINISHED,10,600f008f4329897eac237bd8,
600f485e0a720f053500003b,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25T22:38:22.000000Z,2021-01-25T22:38:22.000000Z,2021-01-25T22:38:22.000000Z,2021-01-25T22:38:22.000000Z,2021-01-25T22:38:22.000000Z,750,2021-01-11T00:00:00.000000Z,5,FINISHED,49.95,600f47f06fd0dc1768a34a12,Lunchables
600f41e40a7214ada2000033,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25T22:10:44.000000Z,2021-01-25T22:10:44.000000Z,2021-01-25T22:10:45.000000Z,2021-01-25T22:10:45.000000Z,2021-01-25T22:10:45.000000Z,305,2021-01-09T22:10:44.000000Z,1,FINISHED,1,600f41b2bd196811e68ea219,Crystal Light
600f41fb0a720f0535000036,5,All-receipts receipt bonus,2021-01-25T22:11:07.000000Z,2021-01-25T22:11:07.000000Z,2021-01-25T22:11:08.000000Z,2021-01-25T22:11:08.000000Z,2021-01-25T22:11:08.000000Z,5,2021-01-24T22:11:07.000000Z,1,FINISHED,1,54943462e4b07e684157a532,
600edb570a720f053500001d,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25T14:53:11.000000Z,2021-01-25T14:53:11.000000Z,2021-01-25T15:00:21.000000Z,2021-01-25T15:01:49.000000Z,2021-01-25T15:00:21.000000Z,487.7,2021-01-25T00:00:00.000000Z,161,FINISHED,715.23,600ed95043298911ce45e82c,V8
600fb2160a7214ada2000053,,,2021-01-26T06:09:26.000000Z,2021-01-26T06:09:26.000000Z,2021-01-26T06:09:26.000000Z,2021-01-26T06:09:26.000000Z,2021-01-26T06:09:26.000000Z,125,2021-01-21T06:00:00.000000Z,5,FINISHED,25,600fb1ac73c60b12049027bb,Classico
600fb2030a7214ada2000050,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T06:09:07.000000Z,2021-01-26T06:09:07.000000Z,2021-01-26T06:09:07.000000Z,2021-01-26T06:09:07.000000Z,2021-01-26T06:09:07.000000Z,323.6,2021-01-25T06:09:07.000000Z,4,FINISHED,4.66,600fb1ac73c60b12049027bb,Tang
600fb1e90a720f0535000049,45,COMPLETE_PARTNER_RECEIPT,2021-01-26T06:08:41.000000Z,2021-01-26T06:08:41.000000Z,2021-01-26T06:08:42.000000Z,2021-01-26T06:08:42.000000Z,2021-01-26T06:08:42.000000Z,50,2021-01-25T06:08:41.000000Z,1,FINISHED,1,54943462e4b07e684157a532,A.1.
600fb2170a720f053500004e,45,COMPLETE_PARTNER_RECEIPT,2021-01-26T06:09:27.000000Z,2021-01-26T06:09:27.000000Z,2021-01-26T06:09:28.000000Z,2021-01-26T06:09:28.000000Z,2021-01-26T06:09:28.000000Z,50,2021-01-10T06:09:27.000000Z,1,FINISHED,1,600fb1ac73c60b12049027bb,Classico
600fb21f0a7214ada2000056,5,All-receipts receipt bonus,2021-01-26T06:09:35.000000Z,2021-01-26T06:09:35.000000Z,2021-01-26T06:09:35.000000Z,2021-01-26T06:09:35.000000Z,2021-01-26T06:09:35.000000Z,5,2021-01-25T06:09:35.000000Z,1,FINISHED,1,600fb1ac73c60b12049027bb,Kraft
60107e3b0a720f0535000051,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T20:40:27.000000Z,2021-01-26T20:40:27.000000Z,,2021-01-26T20:40:29.000000Z,,500,2020-12-30T00:00:00.000000Z,2,REJECTED,34.96,5fbc35711d967d1222cbfefc,Nutri-Grain
600f39c30a7214ada2000030,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25T21:36:03.000000Z,2021-01-25T21:36:03.000000Z,2021-01-26T03:06:03.000000Z,2021-01-26T03:07:40.000000Z,2021-01-26T03:06:03.000000Z,7137.2,2021-01-24T00:00:00.000000Z,670,FINISHED,4721.95,600f35015edb782098e2ac1b,Busch Light
600fb2130a7214ada2000052,5,All-receipts receipt bonus,2021-01-26T06:09:23.000000Z,2021-01-26T06:09:23.000000Z,2021-01-26T06:09:24.000000Z,2021-01-26T06:09:24.000000Z,2021-01-26T06:09:24.000000Z,5,2021-01-25T06:09:23.000000Z,1,FINISHED,10,600fb1ac73c60b12049027bb,Nancy's
600fb1e80a7214ada200004e,5,All-receipts receipt bonus,2021-01-26T06:08:40.000000Z,2021-01-26T06:08:40.000000Z,2021-01-26T06:08:41.000000Z,2021-01-26T06:08:41.000000Z,2021-01-26T06:08:41.000000Z,5,2021-01-25T06:08:40.000000Z,1,FINISHED,1,54943462e4b07e684157a532,FOOD NETWORK KITCHEN INSPIRATIONS
600fb2190a7214ada2000054,5,All-receipts receipt bonus,2021-01-26T06:09:29.000000Z,2021-01-26T06:09:29.000000Z,2021-01-26T06:09:29.000000Z,2021-01-26T06:09:29.000000Z,2021-01-26T06:09:29.000000Z,5,2021-01-25T06:09:29.000000Z,1,FINISHED,1,600fb1ac73c60b12049027bb,Wyler's
600fb1e60a720f0535000048,5,All-receipts receipt bonus,2021-01-26T06:08:38.000000Z,2021-01-26T06:08:38.000000Z,2021-01-26T06:08:38.000000Z,2021-01-26T06:08:38.000000Z,2021-01-26T06:08:38.000000Z,1205,2021-01-25T06:08:38.000000Z,1,FINISHED,1,54943462e4b07e684157a532,
60108a5b0a7214ada2000057,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T21:32:11.000000Z,2021-01-26T21:32:11.000000Z,,2021-01-26T21:32:12.000000Z,,500,2020-12-30T00:00:00.000000Z,2,REJECTED,34.96,5fbc35711d967d1222cbfefc,Nutri-Grain
600fb1e50a7214ada200004d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T06:08:37.000000Z,2021-01-26T06:08:37.000000Z,2021-01-26T06:08:37.000000Z,2021-01-26T06:08:37.000000Z,2021-01-26T06:08:37.000000Z,755,2021-01-25T06:08:37.000000Z,1,FINISHED,1,600fb1e4a4b74c120bd18777,Oscar Mayer
600fb21a0a720f053500004f,5,All-receipts receipt bonus,2021-01-26T06:09:30.000000Z,2021-01-26T06:09:30.000000Z,2021-01-26T06:09:30.000000Z,2021-01-26T06:09:30.000000Z,2021-01-26T06:09:30.000000Z,5,2021-01-23T06:00:00.000000Z,5,FINISHED,49.95,600fb1ac73c60b12049027bb,Kraft
600fb2150a720f053500004d,,,2021-01-26T06:09:25.000000Z,2021-01-26T06:09:25.000000Z,2021-01-26T06:09:26.000000Z,2021-01-26T06:09:26.000000Z,2021-01-26T06:09:26.000000Z,125,2021-01-23T06:00:00.000000Z,5,FINISHED,25,600fb1ac73c60b12049027bb,Planters
600fb1d80a7214ada200004b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T06:08:24.000000Z,2021-01-26T06:08:24.000000Z,2021-01-26T06:08:27.000000Z,2021-01-26T06:08:27.000000Z,2021-01-26T06:08:27.000000Z,750,2021-01-21T06:00:00.000000Z,5,FINISHED,49.95,600fb1ac73c60b12049027bb,
600fb2110a720f053500004c,27,COMPLETE_PARTNER_RECEIPT,2021-01-26T06:09:21.000000Z,2021-01-26T06:09:21.000000Z,2021-01-26T06:09:21.000000Z,2021-01-26T06:09:21.000000Z,2021-01-26T06:09:21.000000Z,50.6,2021-01-25T06:09:21.000000Z,4,FINISHED,4.66,600fb1ac73c60b12049027bb,Baker's
600fb1dc0a720f0535000046,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T06:08:28.000000Z,2021-01-26T06:08:28.000000Z,2021-01-26T06:08:29.000000Z,2021-01-26T06:08:29.000000Z,2021-01-26T06:08:29.000000Z,750,2021-01-12T00:00:00.000000Z,5,FINISHED,49.95,600fb1ac73c60b12049027bb,Near East
600fb21d0a720f0535000050,5,All-receipts receipt bonus,2021-01-26T06:09:33.000000Z,2021-01-26T06:09:33.000000Z,2021-01-26T06:09:34.000000Z,2021-01-26T06:09:34.000000Z,2021-01-26T06:09:34.000000Z,5,2021-01-15T06:00:00.000000Z,5,FINISHED,49.95,600fb1ac73c60b12049027bb,
600fb1ec0a7214ada200004f,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T06:08:44.000000Z,2021-01-26T06:08:44.000000Z,2021-01-26T06:08:44.000000Z,2021-01-26T06:08:44.000000Z,2021-01-26T06:08:44.000000Z,755,2021-01-25T06:08:44.000000Z,1,FINISHED,1,600fb1ec73c60b1204902af4,Oscar Mayer
600fb1e00a7214ada200004c,5,All-receipts receipt bonus,2021-01-26T06:08:32.000000Z,2021-01-26T06:08:32.000000Z,2021-01-26T06:08:33.000000Z,2021-01-26T06:08:33.000000Z,2021-01-26T06:08:33.000000Z,5,2021-01-13T06:08:32.000000Z,1,FINISHED,1,54943462e4b07e684157a532,Rold Gold
600fb2060a720f053500004b,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T06:09:10.000000Z,2021-01-26T06:09:10.000000Z,2021-01-26T06:09:10.000000Z,2021-01-26T06:09:10.000000Z,2021-01-26T06:09:10.000000Z,200,2021-01-25T06:09:10.000000Z,9,FINISHED,89.91,600fb1ac73c60b12049027bb,
600fb21c0a7214ada2000055,,,2021-01-26T06:09:32.000000Z,2021-01-26T06:09:32.000000Z,2021-01-26T06:09:32.000000Z,2021-01-26T06:09:32.000000Z,2021-01-26T06:09:32.000000Z,250,2021-01-23T06:00:00.000000Z,5,FINISHED,49.95,600fb1ac73c60b12049027bb,Planters
600fb1e20a720f0535000047,5,All-receipts receipt bonus,2021-01-26T06:08:34.000000Z,2021-01-26T06:08:34.000000Z,2021-01-26T06:08:35.000000Z,2021-01-26T06:08:35.000000Z,2021-01-26T06:08:35.000000Z,5,2021-01-13T06:08:34.000000Z,1,FINISHED,1,54943462e4b07e684157a532,Rold Gold
600fb1fd0a720f053500004a,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T06:09:01.000000Z,2021-01-26T06:09:01.000000Z,2021-01-26T06:09:02.000000Z,2021-01-26T06:09:02.000000Z,2021-01-26T06:09:02.000000Z,250,2021-01-11T00:00:00.000000Z,10,FINISHED,10,600fb1ac73c60b12049027bb,
600fb20b0a7214ada2000051,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26T06:09:15.000000Z,2021-01-26T06:09:15.000000Z,2021-01-26T06:09:16.000000Z,2021-01-26T06:09:16.000000Z,2021-01-26T06:09:16.000000Z,400,2021-01-26T06:09:15.000000Z,1,FINISHED,9.99,600fb1ac73c60b12049027bb,Jell-O
6011f39c0a720f05350000b4,5,All-receipts receipt bonus,2021-01-27T23:13:32.000000Z,2021-01-27T23:13:32.000000Z,2021-01-27T23:13:38.000000Z,2021-01-27T23:13:38.000000Z,2021-01-27T23:13:32.000000Z,5,2021-01-26T23:13:31.000000Z,2,FINISHED,1,6011f31ea4b74c18d3a8c476,
6010bdfa0a7214ada200005a,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T01:12:26.000000Z,2021-01-27T01:12:26.000000Z,2021-01-27T01:27:29.000000Z,2021-01-27T01:27:29.000000Z,2021-01-27T01:12:28.000000Z,250,2021-01-26T00:00:00.000000Z,5,FINISHED,50,6010bddaa4b74c120bd19dfb,Annie's Homegrown
6010be200a7214ada200005e,5,All-receipts receipt bonus,2021-01-27T01:13:04.000000Z,2021-01-27T01:13:04.000000Z,2021-01-27T01:13:05.000000Z,2021-01-27T01:13:05.000000Z,2021-01-27T01:13:05.000000Z,5,2021-01-26T01:13:04.000000Z,1,FINISHED,1,54943462e4b07e684157a532,
6011f3490a7214ada200010e,5,All-receipts receipt bonus,2021-01-27T23:12:09.000000Z,2021-01-27T23:12:09.000000Z,2021-01-27T23:12:11.000000Z,2021-01-27T23:12:15.000000Z,2021-01-27T23:12:11.000000Z,10199.8,2021-01-26T23:12:09.000000Z,2,FINISHED,11,6011f31ea4b74c18d3a8c476,
60118c0f0a7214ada200007e,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T15:51:43.000000Z,2021-01-27T15:51:43.000000Z,2021-01-27T15:51:44.000000Z,2021-01-27T15:51:48.000000Z,2021-01-27T15:51:44.000000Z,850,2021-01-27T00:00:00.000000Z,4,FINISHED,21,60118c0fa4b74c18d3a8c151,
60118bea0a720f0535000064,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T15:51:06.000000Z,2021-01-27T15:51:06.000000Z,2021-01-27T15:51:07.000000Z,2021-01-27T15:51:12.000000Z,2021-01-27T15:51:07.000000Z,4850,2021-01-26T15:51:06.000000Z,1,FINISHED,3.25,60118beaa4b74c18d3a8c0f8,
60118c150a720f053500006d,5,All-receipts receipt bonus,2021-01-27T15:51:49.000000Z,2021-01-27T15:51:49.000000Z,2021-01-27T15:51:50.000000Z,2021-01-27T15:51:54.000000Z,2021-01-27T15:51:50.000000Z,5,2021-01-27T00:00:00.000000Z,4,FINISHED,25,60118c0fa4b74c18d3a8c151,
6010be3f0a7214ada2000063,5,All-receipts receipt bonus,2021-01-27T01:13:35.000000Z,2021-01-27T01:13:35.000000Z,2021-01-27T01:13:36.000000Z,2021-01-27T01:13:36.000000Z,2021-01-27T01:13:36.000000Z,5,2021-01-27T01:13:35.000000Z,1,FINISHED,2.23,6010bddaa4b74c120bd19dfb,Total™
6010bdf60a7214ada2000059,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T01:12:22.000000Z,2021-01-27T01:12:22.000000Z,2021-01-27T01:12:24.000000Z,2021-01-27T01:12:28.000000Z,2021-01-27T01:12:24.000000Z,5850,2021-01-26T01:12:22.000000Z,1,FINISHED,3.25,6010bdf673c60b120490404e,
60118c3b0a7214ada2000089,,,2021-01-27T15:52:27.000000Z,2021-01-27T15:52:27.000000Z,,2021-01-27T15:52:28.000000Z,,,2017-10-30T00:00:00.000000Z,3,REJECTED,3,60118bcfa4b74c18d3a8c0d7,Diet Rite
6010be5a0a720f053500005a,25,COMPLETE_NONPARTNER_RECEIPT,2021-01-27T01:14:02.000000Z,2021-01-27T01:14:02.000000Z,2021-01-27T01:14:02.000000Z,2021-01-27T01:14:02.000000Z,2021-01-27T01:14:02.000000Z,25,2021-01-26T01:14:02.000000Z,1,FINISHED,1,6010bddaa4b74c120bd19dfb,Cocoa Puffs™
6011f4380a720f05350000b9,5,All-receipts receipt bonus,2021-01-27T23:16:08.000000Z,2021-01-27T23:16:08.000000Z,,2021-01-27T23:16:09.000000Z,2021-01-27T23:16:09.000000Z,5,2021-01-26T23:16:08.000000Z,1,FLAGGED,1,6011f31ea4b74c18d3a8c476,
6010be180a7214ada200005d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T01:12:56.000000Z,2021-01-27T01:12:56.000000Z,,2021-01-27T01:12:57.000000Z,2021-01-27T01:12:56.000000Z,750,2021-01-26T01:12:56.000000Z,1,FLAGGED,1,6010be18a4b74c120bd19e43,
6010bdef0a720f0535000053,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T01:12:15.000000Z,2021-01-27T01:12:15.000000Z,2021-01-27T01:12:17.000000Z,2021-01-27T01:12:22.000000Z,2021-01-27T01:12:17.000000Z,760,2021-01-26T01:12:15.000000Z,1,FINISHED,1,6010bddaa4b74c120bd19dfb,SUAVE
6010bdfd0a720f0535000055,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T01:12:29.000000Z,2021-01-27T01:12:29.000000Z,2021-01-27T01:12:32.000000Z,2021-01-27T01:12:32.000000Z,2021-01-27T01:12:31.000000Z,400,2021-01-20T00:00:00.000000Z,1,FINISHED,10,6010bddaa4b74c120bd19dfb,KNORR
6010be0a0a7214ada200005b,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T01:12:42.000000Z,2021-01-27T01:12:42.000000Z,2021-01-27T01:12:43.000000Z,2021-01-27T01:12:43.000000Z,2021-01-27T01:12:43.000000Z,250,2021-01-20T00:00:00.000000Z,1,FINISHED,10,6010bddaa4b74c120bd19dfb,KNORR
5fa8d5790a7214adc30001c4,5,All-receipts receipt bonus,2020-11-09T05:36:57.000000Z,2020-11-09T05:36:57.000000Z,2021-01-27T01:28:21.000000Z,2021-01-27T01:28:21.000000Z,2021-01-27T01:28:21.000000Z,94.6,2020-11-08T05:36:57.000000Z,6,FINISHED,14,5fa8d542b055fd1dfdf09517,
60118bd30a720f0535000062,5,All-receipts receipt bonus,2021-01-27T15:50:43.000000Z,2021-01-27T15:50:43.000000Z,2021-01-27T15:50:56.000000Z,2021-01-27T15:51:00.000000Z,2021-01-27T15:50:49.000000Z,1005,2021-01-26T15:50:43.000000Z,2,FINISHED,11,54943462e4b07e684157a532,
6011f3390a720f05350000af,5,All-receipts receipt bonus,2021-01-27T23:11:53.000000Z,2021-01-27T23:11:53.000000Z,2021-01-27T23:11:54.000000Z,2021-01-27T23:11:59.000000Z,2021-01-27T23:11:54.000000Z,5,2021-01-27T00:00:00.000000Z,1,FINISHED,29,6011f33173c60b1804ce1102,
6010be1c0a720f0535000057,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T01:13:00.000000Z,2021-01-27T01:13:00.000000Z,,2021-01-27T01:13:03.000000Z,2021-01-27T01:13:03.000000Z,810,2021-01-26T01:13:00.000000Z,5,FLAGGED,13,6010be1c73c60b1204904079,
60118c340a720f0535000073,5,All-receipts receipt bonus,2021-01-27T15:52:20.000000Z,2021-01-27T15:52:20.000000Z,2021-01-27T15:52:21.000000Z,2021-01-27T15:52:21.000000Z,2021-01-27T15:52:21.000000Z,5,2021-01-27T15:52:20.000000Z,1,FINISHED,2.23,60118bcfa4b74c18d3a8c0d7,Total™
60118be80a7214ada2000075,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T15:51:04.000000Z,2021-01-27T15:51:04.000000Z,,2021-01-27T15:51:05.000000Z,,250,2021-01-26T15:51:04.000000Z,1,FLAGGED,1,60118bcfa4b74c18d3a8c0d7,
6010be460a7214ada2000066,,,2021-01-27T01:13:42.000000Z,2021-01-27T01:13:42.000000Z,,2021-01-27T01:13:53.000000Z,,,2017-10-30T00:00:00.000000Z,3,REJECTED,3,6010bddaa4b74c120bd19dfb,Diet Rite
6011f33a0a7214ada200010b,5,All-receipts receipt bonus,2021-01-27T23:11:54.000000Z,2021-01-27T23:11:54.000000Z,2021-01-27T23:11:55.000000Z,2021-01-27T23:12:00.000000Z,2021-01-27T23:11:55.000000Z,5,2021-01-27T00:00:00.000000Z,1,FINISHED,20,6011f33173c60b1804ce1102,
60118be20a7214ada2000074,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T15:50:58.000000Z,2021-01-27T15:50:58.000000Z,2021-01-27T15:51:00.000000Z,2021-01-27T15:51:06.000000Z,2021-01-27T15:51:00.000000Z,760,2021-01-26T15:50:58.000000Z,1,FINISHED,1,60118bcfa4b74c18d3a8c0d7,SUAVE
6011f3360a7214ada2000109,5,All-receipts receipt bonus,2021-01-27T23:11:50.000000Z,2021-01-27T23:11:50.000000Z,2021-01-27T23:11:51.000000Z,2021-01-27T23:11:56.000000Z,2021-01-27T23:11:51.000000Z,5,2021-01-27T00:00:00.000000Z,5,FINISHED,21,6011f33173c60b1804ce1102,
60118c0a0a720f0535000067,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T15:51:38.000000Z,2021-01-27T15:51:38.000000Z,2021-01-27T15:51:38.000000Z,2021-01-27T15:51:44.000000Z,2021-01-27T15:51:38.000000Z,1850,2021-01-27T00:00:00.000000Z,6,FINISHED,28,60118c09a4b74c18d3a8c12e,
60118bf90a7214ada2000079,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T15:51:21.000000Z,2021-01-27T15:51:21.000000Z,2021-01-27T15:51:22.000000Z,2021-01-27T15:51:22.000000Z,2021-01-27T15:51:22.000000Z,150,2021-01-20T00:00:00.000000Z,1,FINISHED,10,60118bcfa4b74c18d3a8c0d7,Betty Crocker
5fa8d5730a7214adc30001c3,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-09T05:36:51.000000Z,2020-11-09T05:36:51.000000Z,,2021-01-27T01:13:20.000000Z,2020-11-09T05:36:52.000000Z,750,2020-11-08T05:36:51.000000Z,11,REJECTED,1,5fa8d573770b516dda4f4d21,
6010be6a0a720f053500005c,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27T01:14:18.000000Z,2021-01-27T01:14:18.000000Z,2021-01-27T01:14:18.000000Z,2021-01-27T01:14:23.000000Z,2021-01-27T01:14:18.000000Z,150,2021-01-27T00:00:00.000000Z,4,FINISHED,22,6010be6673c60b12049040ef,
6012e64e0a720f05f8000031,,,2021-01-28T16:29:02.000000Z,2021-01-28T16:29:02.000000Z,2021-01-28T16:29:03.000000Z,2021-01-28T16:29:03.000000Z,2021-01-28T16:29:03.000000Z,840,2021-01-28T00:00:00.000000Z,4,FINISHED,84,5fa41775898c7a11a6bcef3e,Huggies
6012e66c0a720f05f800004d,,,2021-01-28T16:29:32.000000Z,2021-01-28T16:29:32.000000Z,2021-01-28T16:29:33.000000Z,2021-01-28T16:29:33.000000Z,2021-01-28T16:29:33.000000Z,840,2021-01-28T00:00:00.000000Z,4,FINISHED,84,5fa41775898c7a11a6bcef3e,Huggies
6012e65b0a720f05f800003d,,,2021-01-28T16:29:15.000000Z,2021-01-28T16:29:15.000000Z,2021-01-28T16:29:16.000000Z,2021-01-28T16:29:16.000000Z,2021-01-28T16:29:16.000000Z,840,2021-01-28T00:00:00.000000Z,4,FINISHED,84,5fa41775898c7a11a6bcef3e,Huggies
6013410c0a7214ad5000002a,,,2021-01-28T22:56:12.000000Z,2021-01-28T22:56:12.000000Z,2021-01-28T22:56:12.000000Z,2021-01-28T22:56:12.000000Z,2021-01-28T22:56:12.000000Z,840,2021-01-28T00:00:00.000000Z,4,FINISHED,84,5fa41775898c7a11a6bcef3e,Huggies
601340ff0a7214ad50000024,,,2021-01-28T22:55:59.000000Z,2021-01-28T22:55:59.000000Z,2021-01-28T22:56:00.000000Z,2021-01-28T22:56:00.000000Z,2021-01-28T22:56:00.000000Z,840,2021-01-28T00:00:00.000000Z,4,FINISHED,84,5fa41775898c7a11a6bcef3e,Huggies
6012ea2d0a720f05f8000068,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28T16:45:33.000000Z,2021-01-28T16:45:33.000000Z,2021-01-28T16:45:40.000000Z,2021-01-28T16:45:41.000000Z,2021-01-28T16:45:40.000000Z,1049.8,2021-01-28T00:00:00.000000Z,2,FINISHED,29.98,6012e1e6a4b74c3cbc516088,Huggies
60132b1f0a7214ad5000000c,5,All-receipts receipt bonus,2021-01-28T21:22:39.000000Z,2021-01-28T21:22:39.000000Z,2021-01-28T21:22:40.000000Z,2021-01-28T21:22:40.000000Z,2021-01-28T21:22:40.000000Z,5,2021-01-27T21:22:39.000000Z,1,FINISHED,1,60132acb73c60b3ca7f3ba32,
60132ae40a7214ad50000007,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28T21:21:40.000000Z,2021-01-28T21:21:40.000000Z,2021-01-28T21:21:41.000000Z,2021-01-28T21:21:41.000000Z,2021-01-28T21:21:40.000000Z,250,2021-01-21T00:00:00.000000Z,1,FINISHED,10,60132acb73c60b3ca7f3ba32,Yoplait®
